"userid","path_type","multi_user_label","single_user","multiple_user","total_events","completed_count","completed_cat","not_completed_count","event_count_cat","device_cat","ipad_event","iphone_event","ipod_event","max_stage_complete","pathways_complete_rank","pathways_reach_rank","pathways_count","alc_count","average_age_int","max_stage","first_week","second_week","third_week","distinct_weeks","distinct_days","avg_weekly_visit","avg_daily_hrs","weekly_visit_cat","max_days_into_trial","avg_days_from_trial","trial_day","max_stage_num","avg_level","avg_cluster","avg_step","pop_event_day","pop_title","pop_category","distinct_titles","title_count_cat","max_row","max_column","avg_row","avg_col","ctp"
-8.897130241628712e+18,"alc, pathways","Multiple-user",0,1,781,580,"very_high",185,"very high","iPad",781,0,0,"C",961,964,534,247,,"C",1,1,1,4,25,156,12,"very high",24,11,7,3,4,2,4,"Sunday   ","What Comes Next?",,214,"very high",13,8,1,2,1
-8.894188055305796e+18,"alc, pathways","Multiple-user",0,1,29,19,"med",5,"medium","iPhone",0,29,0,"D",281,291,28,1,5,"D",1,1,0,2,3,15,0,"medium",9,1,3,4,2,1,3,"Tuesday  ","Letter Hunt",,20,"med",3,0,3,0,1
-8.893835393710062e+18,"alc, pathways","Single-user",1,0,57,43,"med",9,"high","iPhone",0,57,0,"D",581,591,47,10,6,"D",1,1,0,2,5,29,1,"high",14,3,9,4,3,1,5,"Monday   ","Power Practice",,32,"high",10,6,8,2,1
-8.891306766804998e+18,"pathways","Single-user",1,0,11,8,"low",1,"low","iPhone",0,11,0,"C",251,271,11,0,4,"C",1,0,0,1,2,6,0,"low",3,0,1,3,2,1,3,"Sunday   ","Letter Hunt A,a",,8,"low",,,,,0
-8.890814870194653e+18,"alc, pathways","Multiple-user",0,1,19,8,"low",10,"medium","iPhone",0,19,0,"E",211,221,16,3,5,"E",1,0,0,2,5,6,4,"low",30,13,5,5,2,1,2,"Thursday ","Letters and Sounds",,9,"low",3,1,1,0,1
-8.890268544673773e+18,"pathways","Single-user",1,0,159,115,"very_high",34,"very high","iPhone",0,159,0,"C",571,571,159,0,2,"C",1,1,1,4,10,32,1,"high",28,10,4,3,3,1,6,"Thursday ","Simple Simon",,47,"very high",,,,,0
-8.886996305699752e+18,"pathways","Single-user",1,0,4,4,"low",0,"low","iPad",4,0,0,"E",211,211,4,0,,"E",1,0,0,1,1,4,0,"low",0,0,4,5,1,1,2,"Wednesday","What's that Sound?",,4,"low",,,,,1
-8.883364790037847e+18,"pathways","Single-user",1,0,27,21,"med",4,"medium","iPhone",0,27,0,"C",311,331,27,0,2,"C",1,0,1,3,3,9,0,"medium",30,24,10,3,2,1,4,"Thursday ","Let's Draw",,18,"med",,,,,1
-8.875003200525754e+18,"alc, pathways","Single-user",1,0,201,124,"very_high",63,"very high","iPad",201,0,0,"D",1141,1151,171,30,4,"D",1,1,1,4,15,34,2,"very high",31,9,14,4,6,1,5,"Sunday   ","Let's Draw",,60,"very high",5,12,2,6,1
-8.865089035949627e+18,"pathways","Multiple-user",0,1,26,22,"med",3,"medium","iPhone",0,26,0,"C",321,321,26,0,5,"C",1,0,0,2,6,9,0,"medium",29,20,12,3,2,1,4,"Tuesday  ","What Comes Next?",,18,"med",,,,,1
-8.854705345306537e+18,"alc, pathways","Single-user",1,0,19,10,"med",7,"medium","iPhone",0,19,0,"D",251,261,12,7,5,"D",1,0,0,1,2,10,8,"medium",3,1,14,4,2,1,3,"Saturday ","Make the Letters: A,a",,16,"med",12,15,4,6,1
-8.854450832316089e+18,"alc, pathways","Single-user",1,0,55,40,"med",8,"high","iPad",55,0,0,"C",481,491,53,2,4,"C",1,0,1,2,7,18,1,"high",20,4,1,3,3,1,6,"Monday   ","Let's Draw",,33,"high",2,2,2,2,1
-8.85428273149908e+18,"pathways","Single-user",1,0,8,7,"low",0,"low","iPhone",0,8,0,"D",231,241,8,0,5,"D",1,0,0,1,1,8,0,"low",0,0,6,4,2,1,2,"Friday   ","New Letters and Sounds",,7,"low",,,,,0
-8.849746587968573e+18,"alc, pathways","Multiple-user",0,1,19,2,"low",17,"medium","iPhone",0,19,0,"C",261,301,12,7,,"C",1,0,0,1,1,19,0,"high",0,0,7,3,2,1,8,"Saturday ","What is an Amphibian?",,13,"med",5,3,4,2,0
-8.838455702386586e+18,"alc, pathways","Single-user",1,0,106,65,"very_high",39,"very high","iPad",106,0,0,"C",981,991,54,52,,"C",1,1,1,3,6,35,0,"very high",16,5,12,3,7,1,5,"Friday   ","Make the Letters M, m",,53,"very high",16,7,5,2,1
-8.835961079560507e+18,"alc, pathways","Multiple-user",0,1,127,77,"very_high",47,"very high","iPhone",0,127,0,"C",241,241,45,82,,"C",1,1,1,4,9,32,4,"high",27,14,1,3,2,1,2,"Sunday   ","Camp Adventure","RAS",47,"very high",28,4,9,1,0
-8.833908921663955e+18,"pathways","Single-user",1,0,13,9,"med",3,"low","iPhone",0,13,0,"D",261,271,13,0,6,"D",1,0,0,1,1,13,0,"medium",0,0,14,4,2,1,3,"Saturday ","New Letters and Sounds",,9,"low",,,,,0
-8.833458974846758e+18,"alc","Single-user",1,0,2,2,"low",0,"low","iPhone",0,2,0,,,,0,2,4,,1,0,0,1,1,2,0,"low",0,0,1,,,,,"Sunday   ","Taking Off","DTW",2,"low",2,7,2,4,1
-8.833408012288559e+18,"pathways","Single-user",1,0,34,28,"med",6,"medium","iPhone",0,34,0,"D",601,601,34,0,6,"D",1,0,0,1,2,34,0,"very high",3,1,10,4,3,1,4,"Tuesday  ","Make the Letters: A,a",,20,"med",,,,,0
-8.82882999920152e+18,"pathways","Multiple-user",0,1,137,111,"very_high",20,"very high","iPad",137,0,0,"D",881,881,137,0,6,"D",1,1,1,4,6,34,3,"very high",27,11,10,4,4,1,6,"Tuesday  ","Let's Draw",,87,"very high",,,,,1
-8.828806574580859e+18,"pathways","Single-user",1,0,2,1,"low",0,"low","iPhone",0,2,0,"D",111,121,2,0,6,"D",1,0,0,1,1,2,0,"low",0,0,6,4,1,1,2,"Friday   ","New Letters and Sounds",,2,"low",,,,,1
-8.825657468477097e+18,"pathways","Multiple-user",0,1,29,21,"med",6,"medium","iPhone",0,29,0,"C",351,351,29,0,4,"C",1,1,0,2,2,15,3,"medium",8,1,2,3,2,1,7,"Monday   ","Letter Trees: A,a",,22,"high",,,,,0
-8.822982918491373e+18,"alc, pathways","Single-user",1,0,244,149,"very_high",95,"very high","iPad",244,0,0,,,,1,243,6,,1,1,0,3,11,61,6,"very high",31,6,2,,1,,1,"Friday   ","Angelina: Our Favorite Time of Year is Spring","GAM",98,"very high",22,30,7,4,0
-8.822234547254756e+18,"pathways","Single-user",1,0,4,1,"low",2,"low","iPhone",0,4,0,"C",111,121,4,0,1,"C",1,0,0,1,2,2,5,"low",5,3,5,3,1,1,1,"Friday   ","Letter Trees: A,a",,2,"low",,,,,1
-8.820111371628508e+18,"alc, pathways","Single-user",1,0,11,6,"low",5,"low","iPhone",0,11,0,"C",221,231,9,2,2,"C",1,0,0,1,2,11,0,"medium",1,1,13,3,2,1,2,"Saturday ","Teamwork!",,8,"low",6,1,6,0,1
-8.818676819716921e+18,"alc, pathways","Single-user",1,0,138,104,"very_high",26,"very high","iPhone",0,138,0,"C",891,901,125,13,5,"C",1,1,1,4,10,23,4,"high",29,16,1,3,5,1,8,"Monday   ","Let's Draw",,92,"very high",7,14,3,5,1
-8.815916144673071e+18,"alc, pathways","Single-user",1,0,204,178,"very_high",26,"very high","iPhone",0,204,0,"C",351,351,30,174,5,"C",1,1,1,4,12,34,5,"very high",31,17,14,3,2,1,5,"Sunday   ","Superhero Adventure","GAM",81,"very high",9,25,2,9,1
-8.809223551360181e+18,"alc, pathways","Single-user",1,0,43,26,"med",15,"high","iPhone",0,43,0,"D",311,311,30,13,5,"D",1,1,1,3,4,14,3,"medium",21,8,3,4,2,1,6,"Wednesday","Make the Letters: A,a",,25,"high",4,4,3,2,1
-8.808332793798324e+18,"alc, pathways","Multiple-user",0,1,161,101,"very_high",48,"very high","iPad",161,0,0,"C",571,581,148,13,5,"C",1,1,1,4,15,32,4,"high",29,9,6,3,3,1,6,"Friday   ","Let's Draw",,65,"very high",7,2,4,1,1
-8.807660301244609e+18,"alc, pathways","Single-user",1,0,47,27,"med",20,"high","iPad",47,0,0,"C",211,211,4,43,3,"C",1,0,0,1,4,47,8,"very high",4,1,11,3,1,1,2,"Friday   ","Meet the Letter A","RAS",20,"med",22,50,4,10,0
-8.806208242438807e+18,"alc, pathways","Single-user",1,0,55,43,"med",11,"high","iPad",55,0,0,"C",331,341,20,35,4,"C",1,0,1,2,2,28,10,"high",16,1,8,3,2,1,5,"Sunday   ","Jenny Jenkins","SON",37,"high",13,20,4,6,1
-8.803786768471601e+18,"alc, pathways","Multiple-user",0,1,38,26,"med",11,"high","iPhone",0,38,0,"D",431,431,37,1,9,"D",1,1,0,2,2,19,0,"high",13,4,10,4,2,1,5,"Tuesday  ","Make the Letters: A,a",,25,"high",4,1,4,1,1
-8.790837984961927e+18,"alc, pathways","Multiple-user",0,1,65,46,"med",18,"high","iPad",65,0,0,"C",231,241,15,50,5,"C",1,1,1,3,7,16,8,"medium",16,4,1,3,2,1,3,"Saturday ","Yankee Doodle","RAS",27,"high",10,5,2,2,1
-8.789686067247145e+18,"alc, pathways","Single-user",1,0,37,17,"med",17,"high","iPhone",0,37,0,"E",281,301,21,16,6,"E",1,0,0,1,3,19,9,"high",4,1,1,5,2,1,5,"Sunday   ","Awesome Artists",,29,"high",2,13,2,2,0
-8.786909384488153e+18,"alc, pathways","Single-user",1,0,14,11,"med",2,"medium","iPad",14,0,0,"C",251,261,9,5,4,"C",1,1,0,2,3,5,0,"low",14,5,6,3,2,1,3,"Friday   ","What Comes Next?",,13,"med",6,5,3,3,0
-8.785806992698191e+18,"pathways","Single-user",1,0,3,3,"low",0,"low","iPhone",0,3,0,"E",131,131,3,0,6,"E",1,0,0,1,1,3,0,"low",0,0,2,5,1,1,2,"Monday   ","More Letters and Sounds",,3,"low",,,,,1
-8.785064931963361e+18,"alc","Multiple-user",0,1,1,1,"low",0,"low","iPad",1,0,0,,,,0,1,6,,1,0,0,1,1,1,0,"low",0,0,10,,,,,"Tuesday  ","Afternoon on a Hill",,1,"low",4,1,4,1,1
-8.782748284683342e+18,"pathways","Single-user",1,0,1,1,"low",0,"low","iPhone",0,1,0,"C",111,111,1,0,1,"C",1,0,0,1,1,1,0,"low",0,0,12,3,1,1,1,"Thursday ","Letter Trees: A,a",,1,"low",,,,,0
-8.781376636972329e+18,"alc, pathways","Multiple-user",0,1,97,70,"very_high",22,"very high","iPhone",0,97,0,"C",571,571,96,1,4,"C",1,1,0,3,8,24,0,"high",30,7,13,3,3,1,6,"Friday   ","Sing a Song of Sixpence",,48,"very high",0,2,0,2,1
-8.776650597656779e+18,"alc, pathways","Single-user",1,0,21,11,"med",8,"medium","iPhone",0,21,0,"B",221,241,20,1,3,"B",1,0,0,1,3,21,1,"high",2,1,5,2,2,1,2,"Saturday ","Letter Hunt",,7,"low",1,0,1,0,0
-8.775221862867297e+18,"pathways","Single-user",1,0,95,80,"very_high",8,"very high","iPhone",0,95,0,"C",981,991,95,0,4,"C",1,1,0,2,6,48,8,"very high",10,2,12,3,5,1,6,"Thursday ","Let's Draw",,57,"very high",,,,,1
-8.773406453910825e+18,"alc, pathways","Single-user",1,0,58,45,"med",12,"high","iPhone",0,58,0,"D",681,691,53,5,5,"D",1,0,0,2,2,29,6,"high",27,2,10,4,4,1,5,"Wednesday","What's That Sound?",,31,"high",1,14,1,7,1
-8.772458202029372e+18,"pathways","Single-user",1,0,14,9,"med",3,"medium","iPhone",0,14,0,"B",281,331,14,0,1,"B",1,0,0,1,3,14,0,"medium",5,1,9,2,2,1,3,"Wednesday","Letter Hunt",,10,"med",,,,,0
-8.769357318876475e+18,"alc, pathways","Single-user",1,0,23,4,"low",8,"medium","iPhone",0,23,0,"B",221,231,21,2,4,"B",0,0,1,2,8,8,5,"low",31,24,4,2,2,1,2,"Saturday ","Let's Draw",,6,"low",2,2,2,2,1
-8.768429439832671e+18,"alc, pathways","Multiple-user",0,1,501,132,"very_high",367,"very high","iPhone",0,501,0,"D",571,581,99,402,3,"D",1,1,1,4,19,100,5,"very high",31,15,3,4,3,1,6,"Monday   ","Dinostory: Brachiosaurus","RAS",172,"very high",27,25,8,4,1
-8.768306843030058e+18,"pathways","Multiple-user",0,1,21,12,"med",7,"medium","iPhone",0,21,0,"E",421,421,21,0,8,"E",1,0,1,2,3,7,0,"low",21,13,6,5,3,1,7,"Friday   ","Listen and Read",,14,"med",,,,,1
-8.767883083427236e+18,"pathways","Multiple-user",0,1,113,79,"very_high",32,"very high","iPhone",0,113,0,"D",1021,1021,113,0,5,"D",1,0,0,1,4,57,5,"very high",5,2,8,4,5,1,5,"Sunday   ","Let's Draw",,35,"high",,,,,1
-8.767173773395564e+18,"alc, pathways","Single-user",1,0,31,20,"med",9,"medium","iPhone",0,31,0,"D",411,421,30,1,4,"D",1,1,0,3,4,10,0,"medium",26,3,14,4,3,1,4,"Sunday   ","Make the Letters: A,a",,18,"med",1,12,1,12,1
-8.760040610540091e+18,"pathways","Multiple-user",0,1,15,11,"med",4,"medium","iPhone",0,15,0,"C",291,301,15,0,,"C",1,0,0,1,1,15,0,"medium",0,0,7,3,2,1,5,"Saturday ","Letter Sounds",,11,"med",,,,,0
-8.754268398087002e+18,"pathways","Single-user",1,0,4,0,"low",3,"low","iPhone",0,4,0,,,,4,0,5,,1,0,0,1,1,4,0,"low",0,0,2,,1,,1,"Monday   ","New Letters and Sounds",,1,"low",,,,,0
-8.749706150998654e+18,"alc, pathways","Single-user",1,0,306,245,"very_high",52,"very high","iPhone",0,306,0,"D",651,651,196,110,5,"D",1,1,1,4,14,102,3,"very high",22,11,12,4,3,1,6,"Monday   ","The Airport",,91,"very high",8,8,3,2,1
-8.744730085797802e+18,"pathways","Single-user",1,0,39,30,"med",8,"high","iPhone",0,39,0,"D",501,501,39,0,4,"D",1,0,0,1,1,39,1,"very high",0,0,9,4,3,1,5,"Monday   ","What's That Sound?",,21,"high",,,,,0
-8.740749701102281e+18,"pathways","Single-user",1,0,6,3,"low",0,"low","iPhone",0,6,0,"C",131,211,6,0,2,"C",1,1,0,2,3,2,0,"low",9,2,14,3,2,1,2,"Sunday   ","Same or Different",,4,"low",,,,,1
-8.738004167001932e+18,"pathways","Single-user",1,0,46,31,"med",11,"high","iPhone",0,46,0,"D",501,521,46,0,5,"D",1,1,0,3,5,15,1,"medium",24,5,4,4,3,1,7,"Saturday ","Make the Letters: T,t",,32,"high",,,,,1
-8.733325953552571e+18,"pathways","Multiple-user",0,1,18,10,"med",7,"medium","iPad",18,0,0,"D",311,341,18,0,4,"D",1,1,0,3,3,9,0,"medium",24,9,5,4,2,1,6,"Friday   ","On the Road",,15,"med",,,,,0
-8.723445653977923e+18,"alc, pathways","Single-user",1,0,28,22,"med",5,"medium","iPhone",0,28,0,"C",351,351,27,1,4,"C",1,0,0,1,2,14,0,"medium",6,1,6,3,2,1,6,"Friday   ","Meet the Letter A",,22,"high",0,1,0,1,1
-8.723403864595e+18,"pathways","Multiple-user",0,1,1,0,"low",1,"low","iPad",1,0,0,,,,1,0,,,1,0,0,1,1,1,0,"low",0,0,6,,1,,1,"Friday   ","New Letters and Sounds",,1,"low",,,,,0
-8.721986004173918e+18,"pathways","Single-user",1,0,11,9,"med",1,"low","iPhone",0,11,0,"C",271,281,11,0,3,"C",1,0,0,1,2,6,0,"low",4,1,14,3,2,1,4,"Saturday ","What Comes Next?",,9,"low",,,,,1
-8.720769948688334e+18,"pathways","Single-user",1,0,40,36,"med",4,"high","iPhone",0,40,0,"C",531,531,40,0,5,"C",1,0,0,1,1,40,2,"very high",0,0,14,3,3,1,6,"Saturday ","Make the Letters: A,a",,29,"high",,,,,0
-8.714224205277964e+18,"alc, pathways","Multiple-user",0,1,165,127,"very_high",33,"very high","iPad",165,0,0,"E",781,791,161,4,6,"E",1,0,1,3,5,55,2,"very high",22,12,11,5,4,1,5,"Friday   ","Let's Draw",,48,"very high",5,2,3,0,1
-8.714127798456036e+18,"alc, pathways","Single-user",1,0,77,58,"high",19,"high","iPad",77,0,0,"E",131,211,5,72,6,"E",1,1,1,3,7,19,5,"high",16,9,13,5,1,1,2,"Sunday   ","If I Were President","GAM",62,"very high",18,25,5,5,1
-8.713277129857456e+18,"pathways","Single-user",1,0,28,25,"med",2,"medium","iPad",28,0,0,"E",421,421,28,0,6,"E",1,1,0,2,3,9,0,"medium",8,2,1,5,2,1,6,"Sunday   ","What's That Sound?",,25,"high",,,,,1
-8.709375234130748e+18,"pathways","Single-user",1,0,33,26,"med",4,"medium","iPhone",0,33,0,"C",341,361,33,0,5,"C",1,1,0,2,4,11,1,"medium",11,6,13,3,2,1,4,"Sunday   ","What Comes Next?",,15,"med",,,,,1
-8.709310065054887e+18,"pathways","Single-user",1,0,47,42,"med",4,"high","iPhone",0,47,0,"C",531,541,47,0,6,"C",1,0,0,1,1,47,0,"very high",0,0,3,3,3,1,7,"Tuesday  ","Let's Draw",,36,"high",,,,,1
-8.70828523217954e+18,"alc, pathways","Single-user",1,0,108,88,"very_high",19,"very high","iPad",108,0,0,"E",271,281,8,100,6,"E",1,1,0,2,8,36,5,"very high",11,3,11,5,2,1,4,"Friday   ","Hey Diddle Diddle","GAM",84,"very high",18,28,5,6,1
-8.701095270381663e+18,"alc, pathways","Multiple-user",0,1,54,36,"med",18,"high","iPad",54,0,0,"E",291,291,17,37,6,"E",0,1,1,3,4,18,3,"high",24,21,14,5,2,1,3,"Wednesday","Letters and Sounds",,38,"high",5,14,2,3,0
-8.698496586169087e+18,"pathways","Single-user",1,0,20,14,"med",4,"medium","iPhone",0,20,0,"B",321,331,20,0,2,"B",1,0,0,1,2,10,4,"medium",1,1,1,2,2,1,4,"Monday   ","Let's Roll",,13,"med",,,,,1
-8.694045153623451e+18,"pathways","Single-user",1,0,6,4,"low",1,"low","iPhone",0,6,0,"B",221,241,6,0,4,"B",1,0,0,1,1,6,0,"low",0,0,2,2,2,1,2,"Monday   ","Letter Hunt",,5,"low",,,,,0
-8.69375766382085e+18,"pathways","Single-user",1,0,41,29,"med",3,"high","iPhone",0,41,0,"C",451,461,41,0,,"C",1,1,1,3,7,10,1,"medium",21,5,7,3,3,1,5,"Saturday ","Make the Letters: A,a",,22,"high",,,,,1
-8.691829814105523e+18,"alc, pathways","Single-user",1,0,111,47,"med",54,"very high","iPhone",0,111,0,"D",281,291,100,11,5,"D",1,1,1,3,12,28,2,"high",19,8,1,4,2,1,4,"Saturday ","New Letters and Sounds",,25,"high",12,7,3,3,1
-8.6896025336e+18,"alc","Single-user",1,0,5,2,"low",3,"low","iPhone",0,5,0,,,,0,5,8,,1,0,0,1,1,5,0,"low",0,0,6,,,,,"Friday   ","Goodnight, Goodnight Construction Site","RAS",5,"low",15,1,9,0,1
-8.685935652999765e+18,"alc, pathways","Single-user",1,0,60,38,"med",21,"high","iPhone",0,60,0,"D",431,431,54,6,5,"D",1,1,1,3,6,15,2,"medium",20,4,1,4,2,1,6,"Wednesday","First Sound, Middle Sound",,32,"high",3,3,1,2,0
-8.68236621682544e+18,"pathways","Multiple-user",0,1,1,0,"low",1,"low","iPhone",0,1,0,,,,1,0,1,,1,0,0,1,1,1,0,"low",0,0,14,,1,,1,"Saturday ","Letters and Sounds",,1,"low",,,,,0
-8.681559260095526e+18,"alc, pathways","Single-user",1,0,55,43,"med",11,"high","iPhone",0,55,0,"D",401,411,33,22,6,"D",1,0,1,2,3,28,0,"high",20,11,2,4,2,1,7,"Sunday   ","Let's Listen",,42,"high",2,9,1,4,1
-8.677343000685846e+18,"alc, pathways","Multiple-user",0,1,63,47,"med",15,"high","iPhone",0,63,0,"D",281,311,17,46,6,"D",1,1,1,3,7,21,5,"high",15,3,7,4,2,1,3,"Sunday   ","Pirate Adventure","FR",48,"very high",5,6,2,2,1
-8.67712770883558e+18,"alc, pathways","Single-user",1,0,104,74,"very_high",22,"very high","iPhone",0,104,0,"D",991,1001,103,1,6,"D",1,1,1,4,12,17,2,"medium",30,9,7,4,6,1,5,"Sunday   ","What's That Sound?",,35,"high",2,1,2,1,1
-8.666382238543342e+18,"alc, pathways","Multiple-user",0,1,29,27,"med",2,"medium","iPad",29,0,0,"D",281,281,11,18,5,"D",1,0,0,1,1,29,0,"high",0,0,3,4,2,1,4,"Tuesday  ","Dinosaur Adventure","GAM",20,"med",2,23,1,10,1
-8.665757720370919e+18,"alc, pathways","Single-user",1,0,20,15,"med",5,"medium","iPhone",0,20,0,"E",131,211,4,16,4,"E",1,0,0,2,2,10,0,"medium",23,4,11,5,1,1,2,"Saturday ","Tricks",,19,"med",5,9,2,2,1
-8.663029131766643e+18,"pathways","Multiple-user",0,1,10,9,"med",1,"low","iPad",10,0,0,"D",271,271,10,0,,"D",1,0,0,1,1,10,0,"medium",0,0,11,4,2,1,3,"Wednesday","Make the Letters: A,a",,9,"low",,,,,0
-8.657936965616473e+18,"alc, pathways","Single-user",1,0,13,9,"med",3,"low","iPad",13,0,0,"C",221,231,12,1,3,"C",1,0,0,1,1,13,13,"medium",0,0,1,3,1,1,2,"Sunday   ","What Comes Next?",,9,"low",0,1,0,1,1
-8.653438592670646e+18,"pathways","Multiple-user",0,1,79,70,"very_high",8,"high","iPad",79,0,0,"D",571,571,79,0,2,"D",1,0,0,1,2,79,9,"very high",1,1,2,4,3,1,7,"Wednesday","Make the Letters: A,a",,58,"very high",,,,,0
-8.647900481928622e+18,"pathways","Single-user",1,0,1,0,"low",0,"low","iPhone",0,1,0,,,,1,0,7,,1,0,0,1,1,1,0,"low",0,0,12,,1,,1,"Thursday ","Letters and Sounds",,1,"low",,,,,0
-8.639771862443815e+18,"alc, pathways","Single-user",1,0,97,72,"very_high",22,"very high","iPad",97,0,0,"B",631,641,49,48,3,"B",1,0,1,3,7,24,0,"high",30,3,11,2,4,1,4,"Saturday ","Let's Draw",,44,,11,10,4,2,1
-8.639702215806826e+18,"pathways","Single-user",1,0,48,23,"med",21,"high","iPad",48,0,0,"A",321,321,48,0,,"A",1,0,0,1,3,24,5,"high",6,2,14,1,2,1,6,"Saturday ","Pussy Cat, Pussy Cat",,13,"med",,,,,1
-8.624787151745273e+18,"pathways","Multiple-user",0,1,70,46,"med",18,"high","iPhone",0,70,0,"B",731,741,70,0,4,"B",1,1,0,2,7,23,0,"high",13,7,12,2,4,1,4,"Saturday ","Let's Draw",,33,"high",,,,,1
-8.624093699585616e+18,"pathways","Single-user",1,0,6,4,"low",0,"low","iPhone",0,6,0,"C",211,221,6,0,1,"C",1,1,0,2,2,3,0,"low",14,9,1,3,1,1,2,"Monday   ","What Comes Next?",,5,"low",,,,,1
-8.612591921308297e+18,"alc, pathways","Single-user",1,0,16,9,"med",7,"medium","iPhone",0,16,0,"C",271,271,11,5,2,"C",1,0,0,2,2,8,0,"low",30,9,7,3,2,1,4,"Saturday ","What Comes Next?",,12,"med",0,3,0,1,1
-8.609948859935824e+18,"pathways","Single-user",1,0,77,60,"high",14,"high","iPad",77,0,0,"C",871,881,77,0,5,"C",1,0,0,2,4,26,0,"high",25,15,5,3,5,1,7,"Tuesday  ","Let's Draw",,49,"very high",,,,,1
-8.606350748653679e+18,"pathways","Multiple-user",0,1,347,265,"very_high",77,"very high","iPad",347,0,0,"D",1461,1461,347,0,4,"D",1,1,1,3,15,87,5,"very high",19,10,6,4,6,1,7,"Wednesday","Let's Draw",,122,"very high",,,,,1
-8.603988861682064e+18,"alc, pathways","Single-user",1,0,10,3,"low",6,"low","iPhone",0,10,0,"B",221,241,9,1,3,"B",1,0,1,2,2,5,0,"low",17,3,7,2,2,1,2,"Saturday ","Paint Pots: Colors",,7,"low",2,0,2,0,1
-8.603188048340507e+18,"alc, pathways","Multiple-user",0,1,122,55,"high",58,"very high","iPhone",0,122,0,"B",371,371,90,32,3,"B",1,1,1,4,13,31,3,"high",23,6,6,2,2,1,5,"Sunday   ","Let's Draw",,43,"high",22,9,6,2,1
-8.593650168492814e+18,"pathways","Single-user",1,0,70,55,"high",12,"high","iPhone",0,70,0,"E",661,661,70,0,6,"E",1,0,1,2,4,23,2,"high",17,3,1,5,4,1,8,"Sunday   ","Speed Read",,45,"very high",,,,,1
-8.593277481896691e+18,"pathways","Single-user",1,0,12,11,"med",1,"low","iPad",12,0,0,"C",291,291,12,0,4,"C",1,0,0,1,1,12,0,"medium",0,0,1,3,2,1,4,"Sunday   ","What Comes Next?",,11,"med",,,,,1
-8.591937847937983e+18,"pathways","Single-user",1,0,6,5,"low",0,"low","iPad",6,0,0,"D",131,131,6,0,8,"D",1,0,0,1,1,6,0,"low",0,0,1,4,1,1,3,"Sunday   ","Memory Game: Zoo",,3,"low",,,,,1
-8.591692859977294e+18,"pathways","Single-user",1,0,23,17,"med",4,"medium","iPhone",0,23,0,"E",361,371,23,0,6,"E",1,0,0,1,2,23,1,"high",1,0,11,5,2,1,4,"Wednesday","What's That Sound?",,16,"med",,,,,0
-8.590154829391316e+18,"pathways","Single-user",1,0,178,141,"very_high",29,"very high","iPad",178,0,0,"C",991,991,178,0,4,"C",1,1,1,4,10,36,2,"very high",29,8,8,3,4,2,5,"Wednesday","Let's Draw",,85,"very high",,,,,0
-8.582543396303653e+18,"pathways","Single-user",1,0,42,27,"med",12,"high","iPhone",0,42,0,"E",441,451,42,0,6,"E",1,0,1,3,5,14,2,"medium",31,2,2,5,2,1,8,"Monday   ","First Reader: The Boys Like to Run",,30,"high",,,,,1
-8.582122889428201e+18,"alc, pathways","Single-user",1,0,23,15,"med",7,"medium","iPhone",0,23,0,"D",271,281,22,1,6,"D",1,0,0,2,3,8,0,"low",25,12,12,4,2,1,4,"Monday   ","Make the Letters: A,a",,11,"med",6,0,6,0,1
-8.579379085798899e+18,"alc, pathways","Single-user",1,0,15,13,"med",1,"medium","iPad",15,0,0,"D",131,131,5,10,6,"D",1,0,0,2,3,8,0,"low",27,3,13,4,1,1,2,"Sunday   ","New Letters and Sounds","GAM",12,"med",18,4,14,1,0
-8.575451220974636e+18,"alc, pathways","Multiple-user",0,1,258,164,"very_high",91,"very high","iPhone",0,258,0,"E",481,481,75,183,3,"E",1,1,1,3,8,86,8,"very high",20,4,6,5,3,1,5,"Thursday ","What's That Sound?","RAS",145,"very high",28,23,5,5,0
-8.5681249211331e+18,"pathways","Multiple-user",0,1,13,9,"med",2,"low","iPad",13,0,0,"E",251,261,13,0,6,"E",1,0,0,1,1,13,8,"medium",0,0,10,5,1,1,3,"Tuesday  ","New Letters and Sounds",,11,"med",,,,,1
-8.566092267257288e+18,"pathways","Single-user",1,0,2,1,"low",1,"low","iPhone",0,2,0,"A",111,121,2,0,0,"A",1,0,0,1,1,2,0,"low",0,0,5,1,1,1,2,"Thursday ","Letter Hunt",,1,"low",,,,,1
-8.560968541732593e+18,"alc, pathways","Single-user",1,0,79,49,"med",29,"high","iPad",79,0,0,"E",441,451,70,9,5,"E",1,0,0,1,2,40,11,"very high",1,0,1,5,2,1,7,"Sunday   ","Let's Draw",,43,"high",2,7,2,4,1
-8.558391285242741e+18,"alc, pathways","Single-user",1,0,8,5,"low",2,"low","iPhone",0,8,0,"A",121,211,6,2,0,"A",1,0,0,1,1,8,16,"low",0,0,2,1,1,1,1,"Monday   ","Letter Hunt",,3,"low",1,0,1,0,0
-8.552691760550035e+18,"pathways","Single-user",1,0,13,12,"med",1,"low","iPad",13,0,0,"B",121,121,13,0,2,"B",1,0,0,1,1,13,0,"medium",0,0,10,2,1,1,1,"Tuesday  ","Letter Hunt",,1,"low",,,,,0
